code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact
3678,3678.T,メディアドゥ,情報・通信業,theme_bodyleft,"ー 7 Ⅱ 己 資 本 1 小 学 館 よ 引 , 例 2 日 ・ カ ス ト デ ィ ー 出 」 4. れ 側 9 1 1 認 Ⅱ 2 料 新 B)FIBC 1 43 ー 1 匯 既 藤 田 嗣 2 恥 1G.3 【 株 式 】 & ー 【 株 向 149 名 く 幻 2 〉 庸 東 P 値 6 出 高 値 1 皿 物 「 黜 光 ゾ ン よ 0 ー 4 【 指 標 等 】 く 4 ・ 2 〉 集 英 社 ( 2 の 1 調 株 益 新 1 高 安 日 ・ ROE 町 予 & く 円 > : : 勳 橆 、","ー7Ⅱ己資本1小学館よ引,例2日・カストディー出」4.れ側911認Ⅱ2料新B)FIBC143ー1匯既藤田嗣2恥1G.3【株式】&ー【株向149名く幻2〉庸東P値6出高値1皿物「黜光ゾンよ0ー4【指標等】く4・2〉集英社(2の1調株益新1高安日・ROE町予&く円>::勳橆、"
3679,3679.T,じげん,情報・通信業,theme_bodyleft,"ー よ 1 東 P 2 ー 5 OA) ー → 8 6 行 6 11 ー 7 Ⅱ 己 資 本 9 平 尾 丈 45 , 5 日 マ ス タ ヨ 日 2 0 。 新 自 社 4 卑 ー 。 1 匯 既 じ う げ 元 4 浦 4 【 株 式 】 & Ⅱ 1 , 78 飛 【 株 主 1 ロ 1 名 閉 コ 〉 庸 70 響 「 13 : 髯 ー , ← フ ( 0 、 ) 1 ( 1. の 4 【 指 標 等 】 く 02 3 〉 ー Ⅸ Y ・ GCM ク ラ イ ア ン 5 ー ROA 11. 予 12 ス テ ー ト ・ ス ト リ ー ト ・ バ ン ク & 517 6 引 調 ー 株 益 . ラ ス ト ー 1 ( 0. の 6 質 引 4 1 最 益 ( 幻 コ ) 3 , イ ン タ ラ ク テ イ プ プ ロ ー カ 戸 年 、 00 年 、 00 、 , 00 チ . ( 0","ーよ1東P2ー5OA)ー→86行611ー7Ⅱ己資本9平尾丈45,5日マスタヨ日20。新自社4卑ー。1匯既じうげ元4浦4【株式】&Ⅱ1,78飛【株主1ロ1名閉コ〉庸70響「13:髯ー,←フ(0、)1(1.の4【指標等】く023〉ーⅨY・GCMクライアン5ーROA11.予12ステート・ストリート・バンク&5176引調ー株益.ラストー1(0.の6質引41最益(幻コ)3,インタラクテイププローカ戸年、00年、00、,00チ.(0"
3680,3680.T,ホットリンク,情報・通信業,theme_bodyleft,"加 幻 14. 1 匯 既 内 山 幸 20 Ⅱ 己 資 本 6 , 引 2 自 社 ( 己 ・ 備 ー 小 川 賢 太 郎 盟 ム 幻 2 物 , 証 券 し 【 指 標 等 】 く 0 肥 〉 合 同 会 社 UK ( い ) 高 安 日 ・ ・ ROE 圏 ー 予 凵 ー 2 引 1 例 調 ー 株 益 1 ↓ 2 1 最 島 純 益 ( 肥 ) 1 8","加幻14.1匯既内山幸20Ⅱ己資本6,引2自社(己・備ー小川賢太郎盟ム幻2物,証券し【指標等】く0肥〉合同会社UK(い)高安日・・ROE圏ー予凵ー2引1例調ー株益1↓21最島純益(肥)18"
3681,3681.T,ブイキューブ,情報・通信業,theme_tight,. 5 ・ 3 四 ( 2 7 必 ー 安 .3 【 株 ょ & 写 9 【 株 ド 地 第 ド 直 一 日 本 マ ス タ ー 務 く > ト ミ ー コ 冫 じ ・ 本 い 物 社 ( 自 己 ・ 比 事 龕 田 凰 ー ン ) プ ラ : 有 日 本 カ ス ト デ,.5・3四(27必ー安.3【株ょ&写9【株ド地第ド直一日本マスター務く>トミーコ冫じ・本い物社(自己・比事龕田凰ーン)プラ:有日本カストデ
3682,3682.T,エンカレッジ・テクノロジ,情報・通信業,theme_bodyleft,"ー 7 .7 31 1 匯 既 石 井 進 【 株 式 】 & 幻 【 株 25 1 9 名 く コ 〉 庸 ー よ 1 1 & 4 東 S ロ 、 ー → OA) 14 1 ー 釚 3 > 而 Ⅲ , 。 2 4 , 2 ソ ル ク シ ー ズ 幻 よ 4 Ⅱ 己 資 本 3 , 4 自 社 ( 自 己 株 「 - D よ 0 ー 47 【 指 標 等 】 く 肥 43 〉 オ ー ビ ッ ク ビ ジ ネ ス 10( 凵 ) 戸 年 、 ( 0 年 満 ) 0 日 00 ( 役 い t) イ 「 也 第 靨 置 1 最 純 益 ( 3 ) 43 調 株 益 576 2 2 6 加 高 安 日 ・ ・ ROE & 予 7 く 円 > 1 ・ 脇 : 勳 橆 、","ー7.7311匯既石井進【株式】&幻【株2519名くコ〉庸ーよ11&4東Sロ、ー→OA)141ー釚3>而Ⅲ,。24,2ソルクシーズ幻よ4Ⅱ己資本3,4自社(自己株「-Dよ0ー47【指標等】く肥43〉オービックビジネス10(凵)戸年、(0年満)0日00(役いt)イ「也第靨置1最純益(3)43調株益576226加高安日・・ROE&予7く円>1・脇:勳橆、"
3683,3683.T,サイバーリンクス,情報・通信業,theme_wide,"魅 & 3 1 【 株 式 】 珥 俐 【 株 ド ー 名 く な 貶 ROA ー 24 3 龕 安 統 日 ・ ROE 小 陽 「 3 7 例 【 指 標 等 】 く ー わ 小 秀 之 24 ー ー 6 8 有 3 : 繝 ⅱ 社 自 己 料 ) 幻 い 資 本 7 2 ・ 法 人 サ イ バ ー 、 員 会 い . 務 ) く 2 3 〉 市 自 社 . 割 サ イ バ ー コ ア 2 皿 "" 本 1 響 。","魅&31【株式】珥俐【株ドー名くな貶ROAー243龕安統日・ROE小陽「37例【指標等】くーわ小秀之24ーー68有3:繝ⅱ社自己料)幻い資本72・法人サイバー、員会い.務)く23〉市自社.割サイバーコア2皿""本1響。"
3686,3686.T,ディー・エル・イー,情報・通信業,theme_wide,"【 株 式 】 4 14 俐 【 株 ド ー 名 く ① 14. 5 5 :.Æ200 カ ・ 降 太 ー 務 ) く 2 3 〉 市 割 L Y S 4 ー 資 本 日 本 , ス タ ヨ 既 日 . 8 24 ー 3 ー 4 【 指 標 等 】 〉 村 貴 雄 龕 統 一 安 統 日 ・ ROE & 予 脇 く 外 〉 : 24 3 ー 信 〉 2 ROA △ 胼 議 ー 2","【株式】414俐【株ドー名く①14.55:.Æ200カ・降太ー務)く23〉市割LYS4ー資本日本,スタヨ既日.824ー3ー4【指標等】〉村貴雄龕統一安統日・ROE&予脇く外〉:243ー信〉2ROA△胼議ー2"
3687,3687.T,フィックスターズ,情報・通信業,theme_wide,"14. 5 14. 8 24 ー 24 3 7 OA) 【 株 式 】 G 俐 【 株 ド 貶 コ 木 総 ー 例 新 日 ・ カ ス ト デ 日 期 務 ) く 2 3 〉 市 日 - マ ス タ ヨ 日 ー 資 本 6 , 叨 ラ ス ト き 比 事 7 谷 川 嚮 彦 第 687 社 ( 自 料 ) 141 有 ' D 工 ン シ ン 圄 74 ー 【 指 標 等 】 の ノ ー ザ ン T ・ AVFCOC ROE ー 予 6432CLT ROA . ー 自 社","14.514.824ー2437OA)【株式】G俐【株ド貶コ木総ー例新日・カストデ日期務)く23〉市日-マスタヨ日ー資本6,叨ラストき比事7谷川嚮彦第687社(自料)141有'D工ンシン圄74ー【指標等】のノーザンT・AVFCOCROEー予6432CLTROA.ー自社"
3688,3688.T,ＣＡＲＴＡ ＨＯＬＤＩＮＧＳ,情報・通信業,theme_bodyleft,行 新 太 ー ー グ Ⅲ ザ 5 ザ 正 ド 【 . ア 日 自 石 ノ ノ 永 水 伊 外 投 役 嬲 8 -1 ・ 安 に 1 1 1 師 1 4 - ー 11 1 ー 1 1 団 4 東 ー,行新太ーーグⅢザ5ザ正ド【.ア日自石ノノ永水伊外投役嬲8-1・安に111師14-ー111ー11団4東ー
3690,3690.T,イルグルム,情報・通信業,theme_wide,【 株 式 】 14. 0 ー & 2 2. 2 0 ミ 14 カ OA) 7 5 俐 【 株 ド く コ > 6 24 ー 7 ー ー 24 3 き 比 事 6 % ー 博 報 DY メ デ ィ ア パ 5 【 指 標 等 】 の 長 谷 川 ROE ー ー 予 75 ー 中 一 ド 3 2 ROA く 外 〉 ー く 瀞,【株式】14.0ー&22.20ミ14カOA)75俐【株ドくコ>624ー7ーー243き比事6%ー博報DYメディアパ5【指標等】の長谷川ROEーー予75ー中一ド32ROAく外〉ーく瀞
3691,3691.T,デジタルプラス,情報・通信業,theme_bodyleft,".7 ム 8.4 ー 7 △ f.9 21.11 幻 ・ 4 2 三 都 励 ( 5 三 都 8 カ ( 5 個 D 高 安 4 興 ー IOG 気 3 4 引 0 高 安 日 ・ 614 5 6 ロ 5 ー 5 自 物 、 ) 【 株 式 】 & 邸 【 株 ド 1 2249 名 く 幻 コ 〉 庸 ィ , Ⅷ 。 。 ( 2.4 ) 1 5 マ ク ビ ー プ ラ ネ ッ ト IO. 0 Ⅱ 己 資 本 4 楽 天 証 券 10 圏 物 「 、 ア カ ウ ン ト 6 ( 7 ) ROE & 予 & 脇 ド ROA △ 17. - S B 一 証 券 5 一 5 一 議 調 株 益 一 円 お 当 響 繦 に t) 物 池 誠 新 千",".7ム8.4ー7△f.921.11幻・42三都励(5三都8カ(5個D高安4興ーIOG気34引0高安日・61456ロ5ー5自物、)【株式】&邸【株ド12249名く幻コ〉庸ィ,Ⅷ。。(2.4)15マクビープラネットIO.0Ⅱ己資本4楽天証券10圏物「、アカウント6(7)ROE&予&脇ドROA△17.-SB一証券5一5一議調株益一円お当響繦にt)物池誠新千"
3692,3692.T,ＦＦＲＩセキュリティ,情報・通信業,theme_bodyleft,"14. ー ↓ 1 東 G 第 4 カ 14 り 4 ・ カ OA) ー 7 1 【 指 標 等 】 く 4 ・ 3 〉 モ ル ガ ン ・ ス タ ン レ ー ・ ン 自 門 株 「 1 ) ま 比 、 00 Ⅱ 己 資 本 SM 肬 信 言 行 特 定 有 証 1 一 生 3 > 而 SM 肬 信 翳 行 管 邸 に 託 A 材 ー 2 14 靄 ー 金 居 艮 1 ー 3 1 1 匯 既 飼 鬻 【 株 式 】 & 【 株 ド ) 7 , 1 名 く 幻 コ 〉 庸 高 安 呂 ・ ROE 2. 予 ハ ド ・ カ ン パ ニ ー 15 1.9 2 18 ROA 12 ー 予 12 清 板 亮 円 ↓ Ⅲ 肥 凵 1 7 6 調 ー 株 益 2 儷 韻 益 ( 幻 3 4 認 く 外 国 > 第 く 浮 動 株 〉 引 ム 戸 年 0 、 ( 0 年 満 、 、 ) 一 : ・ = 投 信 = 00 聳 定 株 0","14.ー↓1東G第4カ14り4・カOA)ー71【指標等】く4・3〉モルガン・スタンレー・ン自門株「1)ま比、00Ⅱ己資本SM肬信言行特定有証1一生3>而SM肬信翳行管邸に託A材ー214靄ー金居艮1ー311匯既飼鬻【株式】&【株ド)7,1名く幻コ〉庸高安呂・ROE2.予ハド・カンパニー151.9218ROA12ー予12清板亮円↓Ⅲ肥凵176調ー株益2儷韻益(幻34認く外国>第く浮動株〉引ム戸年0、(0年満、、)一:・=投信=00聳定株0"
3694,3694.T,オプティム,情報・通信業,theme_bodyleft,ー 7 伹 0 . 4 17. 4 2. 4 . 4 東 P 2 料 4 ー → ー → ー → 高 値 Ⅱ ( 1 一 ( 3 0.4 【 株 式 】 & 12 飛 【 株 1 Ⅱ 閉 コ 〉 庸 ー 1 匯 既 首 谷 ま 4 62 1 砌 ー NTT ・ 日 3 2 生 3 > 日 本 マ ス タ 読 日 幻 9 よ 9 5511 阜 Ⅱ 己 資 本 722 . フ ィ ル ム Ⅲ 0 【 指 標 等 】 く 4 総 田 整 治 高 安 日 ・ ・ ROE 17 予 脇 く 円 > バ 勳 橆 0 101 1 1 調 ー 株 益 2 凵 円 ⅸ 益 ( 2 ロ ) 1 7 【 役 員 】 社 谷 俊 一 劇 谷 口 れ 5,ー7伹0.417.42.4.4東P2料4ー→ー→ー→高値Ⅱ(1一(30.4【株式】&12飛【株1Ⅱ閉コ〉庸ー1匯既首谷ま4621砌ーNTT・日32生3>日本マスタ読日幻9よ95511阜Ⅱ己資本722.フィルムⅢ0【指標等】く4総田整治高安日・・ROE17予脇く円>バ勳橆010111調ー株益2凵円ⅸ益(2ロ)17【役員】社谷俊一劇谷口れ5
3695,3695.T,ＧＭＯプロダクトプラットフォーム,情報・通信業,theme_bodyleft,"ー 7 6.0 14. 1 事 1 1 11 ー 5 72 舸 (OA) 0 【 株 式 】 & 1 , 6 行 【 株 1 均 名 く な 肥 〉 庸 材 1 1 GMO イ ン タ ネ ト G 5 0 4 ー 新 B)IIOSOKAWA 6 1 ー 生 3 > 自 社 ( 自 己 株 ロ ) 4 3 , 例 5 MS Ⅳ ク ラ イ ノ ' ン ト セ キ Ⅱ 己 資 本 1 , 9 石 リ テ ィ ー 3 ( 9 ) 高 安 比 0 ・ 編 、 0 位 0 JP モ ル ガ ン 券 1 0.9 高 師 安 日 ・ ROE ー 予 17 ・ ル 男 4 料 1 【 指 標 等 】 く 肥 〉 自 ネ を 業 員 持 株 会 1 2 幻 41 54 幻 11 ・ 、 年 双 5 年 満 1 00 、 00 ・ 0.0 = 、 0 0 、 勳 橆 し 0 韻 益 ( 肥 ) 【 、 】 社 藤 川 徐 谷 ・ ・ 、 製 葉 当 脹 粤 幸","ー76.014.1事1111ー572舸(OA)0【株式】&1,6行【株1均名くな肥〉庸材11GMOインタネトG504ー新B)IIOSOKAWA61ー生3>自社(自己株ロ)43,例5MSⅣクライノ'ントセキⅡ己資本1,9石リティー3(9)高安比0・編、0位0JPモルガン券10.9高師安日・ROEー予17・ル男4料1【指標等】く肥〉自ネを業員持株会12幻4154幻11・、年双5年満100、00・0.0=、00、勳橆し0韻益(肥)【、】社藤川徐谷・・、製葉当脹粤幸"
3696,3696.T,セレス,情報・通信業,theme_bodyleft,幻 カ - ド ~ 11 0 2 ・ . 竺 ス 木 江 浦 哲 舘 秀 地 橋 国 信 ジ ニ カ マ 【 “ 日 日 都 自 サ 赤 野 谷 ー 外 投 幻 9 四 金 債 益 4 - ー 2 ー 11 一 旧 1 ー 人 よ い 趾 4 東 ー,幻カ-ド~1102・.竺ス木江浦哲舘秀地橋国信ジニカマ【“日日都自サ赤野谷ー外投幻9四金債益4-ー2ー11一旧1ー人よい趾4東ー
3697,3697.T,ＳＨＩＦＴ,情報・通信業,theme_bodyleft,"ー 7 .7 行 2 幻 . 1 幻 .11 な 1 東 P 【 株 式 】 & 【 株 主 1 物 ・ ・ 名 く 幻 1 , Ⅱ 己 資 本 31 , 7 日 本 カ ス ト プ れ 1 1 2 1 , 781 阜 ・ 一 生 わ C ・ ク ラ イ ア ン ト ・ オ ム = バ 一 日 本 マ ス タ ー 第 7 1 皿 ] 母 下 4 託 日 174 73 【 指 標 等 】 く 8 〉 日 マ ス タ ー ト ラ ス ト ー ′ 幻 4 2 響 「 : ? ス 一 晉 ス ト リ ー ト ・ バ ン ク & 高 安 比 0 、 云 ー 、 ・ = 、 0 ー ← ・ , 00 、 高 師 安 日 ・ ・ ROE 2. 予 E ) 76 2 2 7 ・ 41 ROA 12 石 ー 予 1 & 小 元 也 15 0 い 調 ー 株 益 44. JP モ ル ガ ン ・ チ ェ ー ス ・ バ 1 韻 益 ( 幻 ) 6 5 ン ク 7 制 14 ( 03 戸 年 自 物 ) 00 チ ・ ・ 国 メ ・ ・ 、 : 勳 ・ 1 , 7 チ ・ ・ 第 吽 命 保 険 14 ( 0 ① ス 物 、","ー7.7行2幻.1幻.11な1東P【株式】&【株主1物・・名く幻1,Ⅱ己資本31,7日本カストプれ1121,781阜・一生わC・クライアント・オム=バ一日本マスター第71皿]母下4託日17473【指標等】く8〉日マスタートラストー′幻42響「:?ス一晉ストリート・バンク&高安比0、云ー、・=、0ー←・,00、高師安日・・ROE2.予E)76227・41ROA12石ー予1&小元也150い調ー株益44.JPモルガン・チェース・バ1韻益(幻)65ンク7制14(03戸年自物)00チ・・国メ・・、:勳・1,7チ・・第吽命保険14(0①ス物、"
3698,3698.T,ＣＲＩ・ミドルウェア,情報・通信業,theme_bodyleft,"1 11 第 ー ↓ 1 諸 4 カ OA) 15. 4 ー → 東 G 高 43 ー 7 4 【 指 標 等 】 く の 長 谷 川 聴 10 12 ム ー 14 ム 5 15 2 19 35 4 Ⅱ 己 資 本 3 , 占 川 司 1 1 匯 既 セ 【 株 式 】 & 新 【 株 主 1 3 , 9 名 く 幻 ① 庸 高 統 安 日 ・ ROE ー を & 脇 2 88 7 ROA 4 - く 信 > 圓 、 ・ 定 8 質 0 1 調 ー 株 益 818 781 11 最 純 益 ( . の 訂 3 社 。 鞴 , 柵 : 糴 帑","111第ー↓1諸4カOA)15.4ー→東G高43ー74【指標等】くの長谷川聴1012ムー14ム515219354Ⅱ己資本3,占川司11匯既セ【株式】&新【株主13,9名く幻①庸高統安日・ROEーを&脇2887ROA4-く信>圓、・定8質01調ー株益81878111最純益(.の訂3社。鞴,柵:糴帑"
3708,3708.T,特種東海製紙,パルプ・紙,theme_wide,"3 【 株 式 】 ー 俐 【 株 ド コ . 4 日 - マ ス タ 日 ⅱ 4 務 ) く 2 〉 市 中 建 物 ー 0 → ー ー . 5 き 比 事 57 静 第 銀 行 , 輛 日 本 カ ス ト デ ィ 龜 ー 利 会 今 00 「 0 0 0 07 、 有 げ 1 4 竹 24 ー 3 【 指 標 等 】 〉 ト ー モ ク 24 3 4 あ 例 ROA ー く 投 信 〉 4","3【株式】ー俐【株ドコ.4日-マスタ日ⅱ4務)く2〉市中建物ー0→ーー.5き比事57静第銀行,輛日本カストディ龜ー利会今00「00007、有げ14竹24ー3【指標等】〉トーモク2434あ例ROAーく投信〉4"
3710,3710.T,ジョルダン,情報・通信業,theme_bodyleft,"ー 72 ( 15()O(M り ・ 4 公 カ ( 4 D 東 S 高 03 、 2 1 ー 7 【 株 式 】 & 1 9 安 【 株 ド 1 凡 名 く 幻 コ 〉 庸 阪 佐 藤 俊 和 2 高 安 日 ・ 2 6 6 634 619 明 621 ・ 、 年 双 5 年 満 1 旧 、 ) Ⅱ 己 資 本 4 , 側 ー 岩 田 明 大 肥 2 比 ・ 、 、 、 佐 藤 0 、 7 ー 5 5 物 「 い 【 指 標 等 】 く の 小 田 呂 平 6 ( い ) ROE 材 . 脇 予 2 く 円 > ー 勳 橆 勢 調 株 益 韻 益 ( 14.9 ) 訂 9 【 役 員 】 社 膽 藤 俊 和 ロ 0 、 0 ↑ ,","ー72(15()O(Mり・4公カ(4D東S高03、21ー7【株式】&19安【株ド1凡名く幻コ〉庸阪佐藤俊和2高安日・266634619明621・、年双5年満1旧、)Ⅱ己資本4,側ー岩田明大肥2比・、、、佐藤0、7ー55物「い【指標等】くの小田呂平6(い)ROE材.脇予2く円>ー勳橆勢調株益韻益(14.9)訂9【役員】社膽藤俊和ロ0、0↑,"
3712,3712.T,情報企画,情報・通信業,theme_wide,"偲 . 5 03 、 ( 浦 【 株 式 】 4 俐 【 株 ド ー 名 く ① 1 社 ( 自 己 株 ロ ) ー 務 ) く 2 〉 市 光 、 ぐ 6 , 7G3 自 参 員 持 株 会 4 本 5 ⅱ ン イ デ リ テ ィ 凵 ー → ー 翦 ・ 安 き 比 事 脇 ス ド ス ト , ク F 貶 第 G,727 、 ′ : イ i 0 み ら い 銀 行 5 24 ー ー 【 指 標 等 】 の 見 龕 安 統 ド 0 ・ 00 ・ 00 、 離 = わ 00 24 3 4 ROA 胼 ー く 外 〉 & 脇 く","偲.503、(浦【株式】4俐【株ドー名く①1社(自己株ロ)ー務)く2〉市光、ぐ6,7G3自参員持株会4本5ⅱンイデリティ凵ー→ー翦・安き比事脇スドスト,クF貶第G,727、′:イi0みらい銀行524ーー【指標等】の見龕安統ド0・00・00、離=わ002434ROA胼ーく外〉&脇く"
3719,3719.T,ＡＩストーム,情報・通信業,theme_bodyleft,"ー 7 0 19. ー 5 △ ロ 出 15 24 05 △ 料 る 高 安 03 ~ 4 3 高 安 日 ・ 【 株 式 】 & 幻 ー 飛 【 株 爲 , 引 4 名 く な 肥 〉 庸 既 ー イ ン タ ラ テ 阜 肥 齠 > ー ズ 201( 8 コ ) い マ ネ ッ ク ス プ 当 券 脩 港 ) ク ラ イ ア Ⅱ 己 資 本 1 , ン ト ア カ ウ ン ト 1 ( 6 ) 0 楽 天 証 券 認 よ 0 ROE ム & 脇 予 1 ー ROA △ ー 予 1. バ ン ク ・ ジ ュ リ ア ス ペ ア ・ シ ン ガ ポ ー ー ー 1 調 ー 株 益 一 円 ル ク ラ イ ア ン ツ 石 ー 1 143 韻 益 ( 03. 肥 ) ー 国 ゼ ッ ト ・ 、 資 2 チ 0 JP モ ル ガ ン 41( 7 ) + よ 7 + 44.7 ・ 、 年 44 ・ 年 . 却 0 チ 0 く 紗 国 〉 4 & い く - 効 〉 75 、","ー7019.ー5△ロ出152405△料る高安03~43高安日・【株式】&幻ー飛【株爲,引4名くな肥〉庸既ーインタラテ阜肥齠>ーズ201(8コ)いマネックスプ当券脩港)クライアⅡ己資本1,ントアカウント1(6)0楽天証券認よ0ROEム&脇予1ーROA△ー予1.バンク・ジュリアスペア・シンガポーーー1調ー株益一円ルクライアンツ石ー1143韻益(03.肥)ー国ゼット・、資2チ0JPモルガン41(7)+よ7+44.7・、年44・年.却0チ0く紗国〉4&いく-効〉75、"
3723,3723.T,日本ファルコム,情報・通信業,theme_bodyleft,"ー 7 0 ー 36 ( 3 用 ) 冊 .5 0 13. 4 → ー 高 安 1 新 Ⅱ 410 高 安 日 ・ に 6 17 一 ROA ・ ン ト リ ー テ ィ ー ROE - ノ ー ザ ン ・ ト ラ ス ト (AVX) / 【 指 標 等 】 4 の ラ ス ト 絽 ( の 響 「 9 , 」 一 サ ム ス ン 第 ( 4. ? ま 比 、 0 , 、 味 大 ー 岬 49 4 49 4 Ⅱ 5 Ⅱ 」 ァ イ ン グ ス 4 ・ 冊 .4 1 は 本 シ ア ル コ ム ・ ホ ー ル 【 株 式 】 & 10 , 2 【 株 1 3 , 名 く 幻 コ 〉 1 11 調 ー 株 益 14 4 121 認 14 ー コ 社 阜 響 ) 柵 ß 語 に 牆","ー70ー36(3用)冊.5013.4→ー高安1新Ⅱ410高安日・に617一ROA・ントリーティーROE-ノーザン・トラスト(AVX)/【指標等】4のラスト絽(の響「9,」一サムスン第(4.?ま比、0,、味大ー岬494494Ⅱ5Ⅱ」ァイングス4・冊.41は本シアルコム・ホール【株式】&10,2【株13,名く幻コ〉111調ー株益144121認14ーコ社阜響)柵ß語に牆"
3726,3726.T,フォーシーズＨＤ,小売業,theme_bodyleft,"ー 7 値 6 趾 20 ー 諸 △ .9 △ 8 △ 囲 .5 71 1 高 安 2 4 4 高 安 日 ・ 4 【 株 式 】 & 行 【 株 主 1 均 , 名 閉 コ 〉 庸 1 阪 井 康 4 観 ネ ト 阜 一 齠 > 侃 業 組 今 1 , 470 チ ャ イ ナ ャ ラ ク シ ー イ ン タ ー ナ シ ョ Ⅱ 己 資 本 ー ナ ル ー 券 脩 税 00.0 ) 【 指 標 等 】 く の 藤 喜 ROE △ い を 41 ・ 11 ROA 聞 ー 予 △ 野 日 登 2 481 11 調 株 益 一 円 山 田 賀 に 2 481 1 韻 益 ( 14. の く 外 国 月 ー く 浮 動 株 〉 ム 戸 年 、 ( 0 年 満 、 ) 0 チ く 0 く 第 ド 定 5 、 、 1 3 大 啻 淑 寺 ー","ー7値6趾20ー諸△.9△8△囲.5711高安244高安日・4【株式】&行【株主1均,名閉コ〉庸1阪井康4観ネト阜一齠>侃業組今1,470チャイナャラクシーインターナショⅡ己資本ーナルー券脩税00.0)【指標等】くの藤喜ROE△いを41・11ROA聞ー予△野日登248111調株益一円山田賀に24811韻益(14.のく外国月ーく浮動株〉ム戸年、(0年満、)0チく0く第ド定5、、13大啻淑寺ー"
3727,3727.T,アプリックス,情報・通信業,theme_bodyleft,"ー 7 △ な 9 17. 19. 28 0 引 高 安 9.0 △ に 1 【 株 式 】 & ー 肥 【 株 主 1 刃 , 名 く な 肥 〉 庸 1 光 通 信 Ⅱ 0 4.9 27 ー チ ャ ー ル ズ ・ レ ー シ ー 02 生 3 > 天 側 よ 0 Ⅱ 己 資 本 2 , 砌 , 。 ヵ 当 当 ム 誕 券 石 物 「 中 野 孝 例 4 マ ネ ッ ク ス 証 券 ー ユ 2 0.9 1 4 【 指 標 等 】 く 肥 〉 BNY メ ロ ン GCM ク ラ イ ア ン 高 安 日 ・ ROE 1 卷 脇 ト M•ILMFE ( 0 ① 1 1 ROA 予 & く 円 > ー く 勳 橆 1 1G3 最 益 ( 昭 」 2 ) 戸 年 、 ( 0 年 満 00 ) 0 0 チ 、 員 t), 林 総 子 ド","ー7△な917.19.280引高安9.0△に1【株式】&ー肥【株主1刃,名くな肥〉庸1光通信Ⅱ04.927ーチャールズ・レーシー02生3>天側よ0Ⅱ己資本2,砌,。ヵ当当ム誕券石物「中野孝例4マネックス証券ーユ20.914【指標等】く肥〉BNYメロンGCMクライアン高安日・ROE1卷脇トM•ILMFE(0①11ROA予&く円>ーく勳橆11G3最益(昭」2)戸年、(0年満00)00チ、員t),林総子ド"
